time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_big_chance_missed,statistics_hit_woodwork,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_saved_shots_from_inside_the_box,statistics_penalty_won,statistics_penalty_conceded,statistics_clearance_off_line,player_captain,statistics_punches,statistics_goals_prevented,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_goal,statistics_last_man_tackle,statistics_penalty_miss
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Titi,4,D,FALSE,54,50,4,1,1,4,1,NA,90,61,6.5,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0053281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Felipe Jonatan,36,D,FALSE,50,41,7,3,4,NA,1,NA,90,75,6.7,14,3,1,NA,7,1,NA,1,1,NA,1,4,2,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0396,0.02911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Hércules,35,M,FALSE,22,17,3,1,5,3,1,NA,67,33,6.7,7,1,NA,2,3,3,3,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.00607291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Matheus Rossetto,16,M,FALSE,50,48,1,1,7,2,1,NA,84,61,7.8,2,NA,NA,NA,1,1,1,3,NA,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0.0239395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Yago Pikachu,22,M,FALSE,15,13,1,1,4,NA,3,NA,67,24,6.9,5,NA,NA,NA,4,1,1,1,1,2,NA,1,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0237352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Tomás Pochettino,7,M,FALSE,23,16,3,3,3,NA,1,NA,77,42,7.7,14,3,1,3,8,1,NA,NA,2,3,1,1,1,NA,1,1,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0.1622,0.443042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Breno Lopes,26,M,FALSE,24,21,1,1,7,1,5,NA,77,45,8.2,8,2,1,NA,3,2,1,NA,NA,1,1,NA,NA,NA,2,2,1,3,NA,NA,1,1,NA,NA,NA,2,1,NA,0.67490000000000006,0.194772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Juan Martín Lucero,9,F,FALSE,19,12,NA,NA,7,NA,2,NA,90,29,6.7,11,NA,NA,6,12,1,1,NA,3,NA,3,1,1,1,2,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0.00860149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Marinho,11,F,TRUE,5,4,1,1,4,NA,2,NA,23,17,6.7,5,1,NA,NA,3,1,1,NA,2,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0879,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Lucas Sasha,88,M,TRUE,10,10,NA,NA,2,3,NA,NA,23,15,6.8,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.00657775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Kervin Andrade,77,F,TRUE,3,1,NA,NA,NA,NA,NA,NA,13,9,6.5,6,2,NA,NA,3,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Imanol Machuca,39,F,TRUE,13,10,NA,NA,1,NA,NA,NA,13,15,6.6,4,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0231973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Pedro Augusto,28,M,TRUE,9,9,NA,NA,2,NA,NA,NA,10,11,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Bruno Pacheco,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Tomás Cardona,25,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Dudu,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Benjamin Kuscevic,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Moisés,21,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,47,home,Fortaleza,Vitória,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Thiago Carpini,Renato Kayzer,79,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,João Ricardo,1,G,FALSE,17,11,11,5,NA,1,NA,1,90,25,6.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.277,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Tinga,2,D,FALSE,55,44,11,7,5,5,NA,NA,90,76,7.6,15,3,1,NA,NA,1,1,1,NA,1,3,NA,1,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0497622,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Benjamin Kuscevic,13,D,FALSE,37,33,4,3,6,4,NA,NA,55,46,5.8,6,1,NA,NA,2,NA,NA,NA,2,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0.00561011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Tomás Cardona,25,D,FALSE,70,61,10,4,3,3,NA,NA,90,78,6.9,9,NA,NA,2,4,NA,NA,2,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0169724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Bruno Pacheco,6,D,FALSE,50,39,7,4,8,1,1,NA,90,61,7.1,13,1,NA,1,3,2,1,NA,1,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0171641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Hércules,35,M,FALSE,42,34,2,1,2,NA,NA,NA,90,56,7,12,2,2,2,8,3,2,NA,2,1,NA,1,NA,NA,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,1,NA,0.0329,0.105119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Matheus Rossetto,16,M,FALSE,69,64,4,2,3,NA,1,NA,63,77,6.6,9,1,NA,3,7,1,NA,NA,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0339,0.060299,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Yago Pikachu,22,M,FALSE,25,22,3,2,5,2,1,NA,67,38,7.3,6,1,NA,NA,2,3,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0551,0.0212735,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Tomás Pochettino,7,M,FALSE,20,17,3,1,2,NA,1,NA,67,38,7.4,12,9,2,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.2088,0.0404379,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Breno Lopes,26,M,FALSE,29,28,3,3,1,NA,1,NA,63,38,6.7,7,5,NA,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0484,0.024432100000000002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Juan Martín Lucero,9,F,FALSE,11,8,1,NA,3,1,3,NA,85,18,6.6,5,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,0,NA,1,NA,NA,1,NA,NA,0.3527,0.0145078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Moisés,21,F,TRUE,9,9,NA,NA,6,NA,1,NA,27,18,7.8,4,NA,NA,1,5,4,2,NA,NA,2,2,1,1,NA,1,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,0.451329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Renato Kayzer,79,F,TRUE,6,6,1,1,4,NA,1,NA,27,13,7.5,2,NA,NA,NA,1,3,3,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.7985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Pedro Augusto,28,M,TRUE,10,9,NA,NA,1,3,NA,NA,23,16,6.7,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Lucas Sasha,88,M,TRUE,11,8,NA,NA,1,1,NA,NA,23,16,6.7,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Imanol Machuca,39,F,TRUE,2,2,NA,NA,2,NA,1,NA,12,5,6.8,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Santos,23,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Felipe Jonatan,36,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Dudu,20,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Kervin Andrade,77,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Amorim,31,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Kauan Rodrigues,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,48,home,Fortaleza,Atlético Goianiense,Estádio Castelão,Brasileirão Série A,3,1,Juan Pablo Vojvoda,Umberto Louzer,Pedro Rocha,32,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,João Ricardo,1,G,FALSE,17,16,4,3,1,2,NA,6,90,31,7.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,-0.0517,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Tinga,2,D,FALSE,56,38,13,5,4,3,1,NA,89,80,6.8,28,4,2,1,3,1,1,1,1,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,1,NA,1,NA,NA,NA,0.0533,0.110292,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Emanuel Brítez,19,D,FALSE,56,42,14,4,10,4,1,NA,90,68,7.4,15,NA,NA,3,5,1,1,NA,1,1,4,2,4,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0.244705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Titi,4,D,FALSE,31,27,5,3,NA,3,NA,NA,61,36,6.5,5,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Felipe Jonatan,36,D,FALSE,33,21,11,3,2,1,1,NA,90,53,6.4,19,4,1,3,6,NA,NA,1,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,0.0181569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Lucas Sasha,88,M,FALSE,47,42,2,NA,10,2,1,NA,90,68,7.7,6,NA,NA,NA,3,NA,NA,3,1,1,NA,3,9,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0216,0.0183441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Pedro Augusto,28,M,FALSE,23,17,5,2,4,NA,1,NA,45,30,6.6,8,NA,NA,1,3,1,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Yago Pikachu,22,M,FALSE,24,20,6,4,3,NA,1,NA,79,39,6.6,9,3,NA,2,2,1,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5347,0.0537297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Imanol Machuca,39,M,FALSE,28,22,2,2,8,NA,1,NA,61,45,7,13,3,1,2,5,5,3,NA,NA,1,2,NA,2,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.169067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Moisés,21,M,FALSE,26,19,1,1,7,NA,1,NA,90,46,7.2,19,NA,NA,1,8,7,2,NA,NA,2,3,NA,1,NA,2,1,NA,2,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0.1494,0.0561707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fortaleza,2024,49,away,Criciúma,Fortaleza,Estádio Heriberto Hülse,Brasileirão Série A,1,1,Cláudio Tencati,Juan Pablo Vojvoda,Juan Martín Lucero,9,F,FALSE,14,12,NA,NA,2,2,NA,NA,90,25,7.1,6,NA,NA,3,6,NA,NA,NA,NA,1,NA,2,2,NA,1,1,1,2,NA,NA,0,NA,NA,NA,NA,1,NA,NA,0.5762,0.0216578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
